# Time	Cd	Cl	Cm
0.575	2.35813	-3.07207e-05	1.89665e-05
0.576	2.35724	-0.000191062	5.40406e-06
0.577	2.35632	-0.000176371	6.88632e-06
0.578	2.35541	-0.000171114	7.20831e-06
0.579	2.3545	-0.000168828	7.44526e-06
0.58	2.35359	-0.000166862	7.5914e-06
0.581	2.35269	-0.000164818	7.77689e-06
0.582	2.3518	-0.000162072	8.02475e-06
0.583	2.35091	-0.000156889	8.53272e-06
0.584	2.35003	-0.000141857	1.0066e-05
0.585	2.34911	-0.000250595	-1.41532e-06
0.586	2.34822	-0.000169962	7.10259e-06
0.587	2.34734	-0.000171361	7.63104e-06
0.588	2.34646	-0.000166171	7.49509e-06
0.589	2.34559	-0.000186575	5.97048e-06
0.59	2.3447	-0.000153105	9.13723e-06
0.591	2.34387	-0.000181502	6.23049e-06
0.592	2.34299	-0.000141519	9.01105e-06
0.593	2.34215	-0.000166772	6.01142e-06
0.594	2.3413	-0.000123758	1.17927e-05
0.595	2.34047	-0.000176544	6.26122e-06
0.596	2.33962	-0.000168747	6.5752e-06
0.597	2.33878	-0.000165027	6.22552e-06
0.598	2.33794	-0.000164413	6.3545e-06
0.599	2.3371	-0.000164587	6.37666e-06
0.6	2.33627	-0.000164923	6.40296e-06
0.601	2.33544	-0.000165303	6.38823e-06
0.602	2.33462	-0.000165769	6.37231e-06
0.603	2.3338	-0.000166202	6.36415e-06
0.604	2.33298	-0.000166804	6.32509e-06
0.605	2.33217	-0.000167366	6.27696e-06
0.606	2.33135	-0.000168036	6.26534e-06
0.607	2.33055	-0.000112381	1.14894e-05
0.608	2.32977	-0.000156803	7.17242e-06
0.609	2.32897	-0.000156053	7.426e-06
0.61	2.32819	-0.000145577	8.49593e-06
0.611	2.32737	-0.000237785	-1.90382e-06
0.612	2.32656	-0.000152016	6.17246e-06
0.613	2.32577	-0.000151111	9.11482e-06
0.614	2.32501	-2.2286e-05	1.85482e-05
0.615	2.32427	-0.00020792	4.24049e-06
0.616	2.32344	-0.000207416	-5.22954e-07
0.617	2.32269	-0.000149035	1.09323e-05
0.618	2.3219	-0.000152922	5.1861e-06
0.619	2.32115	-0.000167995	8.71706e-06
0.62	2.32038	-0.000157623	4.84427e-06
0.621	2.31961	-0.000181501	6.5345e-06
0.622	2.31886	-0.0001584	5.57323e-06
0.623	2.31809	-0.000176591	6.43499e-06
0.624	2.31734	-0.000160927	5.79795e-06
0.625	2.31658	-0.000171744	6.31417e-06
0.626	2.31583	-0.000163902	5.99095e-06
0.627	2.31509	-0.000168834	6.19732e-06
0.628	2.31434	-0.000165575	6.06664e-06
0.629	2.3136	-0.000167321	6.12958e-06
0.63	2.31286	-0.000166076	6.08811e-06
0.631	2.31213	-0.000166599	6.14703e-06
0.632	2.3114	-0.000165959	6.19185e-06
0.633	2.31068	-0.000164964	6.23435e-06
0.634	2.30995	-0.000163713	6.40741e-06
0.635	2.30923	-0.000159633	6.80261e-06
0.636	2.30853	-0.000128932	1.05602e-05
0.637	2.30779	-0.00023621	-2.6825e-06
0.638	2.30705	-0.000168152	5.66846e-06
0.639	2.30634	-0.000169149	5.79936e-06
0.64	2.30562	-0.000168149	5.88553e-06
0.641	2.30493	-0.00015512	7.32328e-06
0.642	2.30419	-0.0001848	3.7739e-06
0.643	2.30352	-0.000154271	7.34698e-06
0.644	2.30279	-0.000164312	6.26472e-06
0.645	2.30211	-0.000164168	6.13655e-06
0.646	2.30143	-0.000110475	1.18964e-05
0.647	2.30075	-0.000158909	6.72023e-06
0.648	2.30006	-0.00016037	6.56084e-06
0.649	2.29938	-0.000162316	6.31122e-06
0.65	2.2987	-0.000163332	6.15812e-06
0.651	2.29802	-0.00016411	6.03866e-06
0.652	2.29734	-0.000163947	5.92465e-06
0.653	2.29671	-7.94949e-05	1.51315e-05
0.654	2.29604	-0.000178112	4.4029e-06
0.655	2.29536	-0.00017551	4.65701e-06
0.656	2.29469	-0.000174484	4.72713e-06
0.657	2.29403	-0.000153207	7.40837e-06
0.658	2.29337	-0.000167704	5.3668e-06
0.659	2.29271	-0.000167895	5.44579e-06
0.66	2.29205	-0.000166601	5.57817e-06
0.661	2.29139	-0.000164116	5.87042e-06
0.662	2.29076	-0.000129873	1.01807e-05
0.663	2.29013	-0.000156931	6.80061e-06
0.664	2.28942	-0.000244973	-4.80196e-06
0.665	2.28877	-0.000174567	4.53488e-06
0.666	2.28812	-0.000172189	4.84681e-06
0.667	2.28747	-0.000171479	4.96781e-06
0.668	2.28681	-0.000235113	-3.33078e-06
0.669	2.28616	-9.62275e-05	1.46414e-05
0.67	2.28553	-0.00022533	-2.23951e-06
0.671	2.28489	-0.000131849	1.00135e-05
0.672	2.28427	-0.000186583	2.80803e-06
0.673	2.28363	-0.00016216	5.99032e-06
0.674	2.28301	-0.000171724	4.70094e-06
0.675	2.28238	-0.000169145	5.00777e-06
0.676	2.28176	-0.000152306	7.18266e-06
0.677	2.28115	-0.000167423	5.15291e-06
0.678	2.28053	-0.000167874	5.04329e-06
0.679	2.27992	-0.000167969	4.98923e-06
0.68	2.2793	-0.000167808	4.96695e-06
0.681	2.27869	-0.000134708	9.24622e-06
0.682	2.2781	-0.000173973	4.0164e-06
0.683	2.27749	-0.000170892	4.35081e-06
0.684	2.27691	-0.000117402	1.04965e-05
0.685	2.27631	-0.000155197	5.95931e-06
0.686	2.27572	-0.000151088	6.20896e-06
0.687	2.27513	-0.000140545	6.94229e-06
0.688	2.27454	-0.000113066	8.93176e-06
0.689	2.27396	-0.000189283	3.98756e-06
0.69	2.27331	-0.000246113	-4.53323e-06
0.691	2.27275	-9.29738e-05	1.43731e-05
0.692	2.27217	-0.000198266	1.92857e-06
0.693	2.27158	-0.000194835	2.51176e-06
0.694	2.27096	-0.000251052	-5.45375e-06
0.695	2.27037	-0.000113365	1.34137e-05
0.696	2.2698	-0.000215772	-1.4852e-06
0.697	2.26923	-0.00014499	8.45354e-06
0.698	2.26865	-0.000189176	2.19057e-06
0.699	2.26807	-0.000169356	4.91076e-06
0.7	2.2675	-0.00019008	4.19313e-06
0.701	2.26695	-0.000163029	5.70275e-06
0.702	2.26637	-0.000181931	3.43011e-06
0.703	2.2658	-0.00017876	3.64421e-06
0.704	2.26523	-0.000177398	3.81413e-06
0.705	2.26466	-0.000175818	3.874e-06
0.706	2.2641	-0.000174914	3.97905e-06
0.707	2.26354	-0.000174634	4.01493e-06
0.708	2.26298	-0.000173965	4.06316e-06
0.709	2.26242	-0.00017333	4.12482e-06
0.71	2.26186	-0.000172554	4.21183e-06
0.711	2.26131	-0.00017148	4.35725e-06
0.712	2.26076	-0.000169705	4.58633e-06
0.713	2.26022	-0.00016604	5.1117e-06
0.714	2.25968	-0.000155407	6.67659e-06
0.715	2.2591	-0.000240736	-5.85858e-06
0.716	2.25853	-0.000176013	3.50596e-06
0.717	2.25799	-0.000160013	5.95299e-06
0.718	2.25745	-0.000173178	4.0994e-06
0.719	2.25691	-0.000246894	-6.79495e-06
0.72	2.25633	-8.55644e-05	1.71438e-05
0.721	2.25583	-0.000251534	-7.42082e-06
0.722	2.2553	-4.14918e-05	2.26227e-05
0.723	2.25481	-0.000200522	-2.99111e-07
0.724	2.25427	-0.000160981	5.76369e-06
0.725	2.25375	-0.000176068	3.48145e-06
0.726	2.25322	-0.000171435	4.13621e-06
0.727	2.2527	-0.000172322	3.98826e-06
0.728	2.25217	-0.000172187	3.9833e-06
0.729	2.25166	-6.69122e-05	1.74119e-05
0.73	2.25119	-0.000199041	7.28667e-07
0.731	2.25066	-0.000184305	2.34994e-06
0.732	2.25013	-0.000180718	2.79343e-06
0.733	2.24961	-0.000178551	3.06584e-06
0.734	2.2491	-0.000177123	3.2288e-06
0.735	2.24858	-0.000176536	3.73451e-06
0.736	2.24806	-0.000174895	3.3856e-06
0.737	2.24756	-0.000152077	5.90667e-06
0.738	2.24707	-0.000157269	4.91983e-06
0.739	2.24658	-0.000166978	4.02215e-06
0.74	2.24602	-0.000219689	-4.75317e-06
0.741	2.24551	-0.00017163	3.57373e-06
0.742	2.24502	-0.000138459	8.97699e-06
0.743	2.24453	-0.000180703	1.45838e-06
0.744	2.244	-0.000230448	-6.15878e-06
0.745	2.2435	-0.000115183	1.21245e-05
0.746	2.243	-0.000216413	-3.93352e-06
0.747	2.24251	-0.000146063	7.50873e-06
0.748	2.24202	-0.000185642	1.27174e-06
0.749	2.24152	-0.000168739	3.96967e-06
0.75	2.24103	-0.000174868	3.03513e-06
0.751	2.24054	-0.000173669	3.25476e-06
0.752	2.24006	-0.000174472	3.17251e-06
0.753	2.23957	-0.000174879	3.13963e-06
0.754	2.23908	-0.000175508	3.06206e-06
0.755	2.2386	-0.000175493	3.10489e-06
0.756	2.23813	-0.000159313	5.70907e-06
0.757	2.23766	-0.000173358	3.65026e-06
0.758	2.23719	-0.000174299	3.54374e-06
0.759	2.23672	-0.000174583	3.51559e-06
0.76	2.23626	-0.000102403	1.41726e-05
0.761	2.23584	-0.000173582	3.5306e-06
0.762	2.23538	-0.000168079	4.47575e-06
0.763	2.23493	-0.000153316	6.78811e-06
0.764	2.23441	-0.000242951	-8.04058e-06
0.765	2.23392	-0.000178977	2.73687e-06
0.766	2.23345	-0.000177349	3.03429e-06
0.767	2.23299	-0.000176895	3.13532e-06
0.768	2.23251	-0.000140235	6.70064e-06
0.769	2.23208	-0.000132128	1.12299e-05
0.77	2.23163	-0.000238523	-6.97205e-06
0.771	2.23115	-0.000148928	7.95068e-06
0.772	2.2307	-0.000184128	2.04037e-06
0.773	2.23024	-0.000173298	3.83156e-06
0.774	2.22979	-0.000181821	2.40066e-06
0.775	2.22933	-0.000179871	2.72705e-06
0.776	2.22887	-0.00018054	2.61533e-06
0.777	2.22844	-0.000157091	6.52316e-06
0.778	2.22799	-0.00018514	1.87555e-06
0.779	2.22753	-0.000184462	1.98989e-06
0.78	2.22708	-0.00018436	2.06753e-06
0.781	2.22662	-0.000197787	1.29109e-06
0.782	2.22617	-0.000188346	1.99783e-06
0.783	2.22573	-0.000181845	3.88356e-06
0.784	2.22529	-0.000183462	2.67899e-06
0.785	2.22485	-0.000183093	2.91925e-06
0.786	2.22442	-0.000166794	7.23934e-06
0.787	2.22398	-0.000201577	-2.75459e-06
0.788	2.2235	-0.000162569	4.23325e-06
0.789	2.22305	-0.000167519	3.98672e-06
0.79	2.22261	-0.000168243	4.00583e-06
0.791	2.22217	-0.000169853	3.88644e-06
0.792	2.22172	-0.00019429	-3.53189e-07
0.793	2.22132	-0.000133884	1.00829e-05
0.794	2.22085	-0.000197601	-4.96519e-07
0.795	2.22044	-0.000159796	5.70785e-06
0.796	2.22	-0.000178719	2.73063e-06
0.797	2.21957	-0.000171224	3.96394e-06
0.798	2.21914	-0.000176373	3.15149e-06
0.799	2.21871	-0.000172724	3.71987e-06
0.8	2.21831	-0.000122852	1.17185e-05
0.801	2.2179	-0.000166998	4.6676e-06
0.802	2.21748	-0.000169537	4.24921e-06
0.803	2.21706	-0.000170534	4.10202e-06
0.804	2.21665	-0.000163875	5.31746e-06
0.805	2.21625	-0.000159823	6.0673e-06
0.806	2.21583	-0.000172917	3.69808e-06
0.807	2.21541	-0.000173318	3.71828e-06
0.808	2.21502	-8.91926e-05	1.62659e-05
0.809	2.21464	-0.00018118	2.34413e-06
0.81	2.21423	-0.000165817	5.27565e-06
0.811	2.21377	-0.000240209	-8.62809e-06
0.812	2.21333	-0.000169395	4.59256e-06
0.813	2.21292	-0.000179068	2.76034e-06
0.814	2.2125	-0.000173442	4.58049e-06
0.815	2.21209	-0.000267321	-9.54028e-06
0.816	2.21164	-0.000105495	1.85829e-05
0.817	2.21131	-0.000227223	-5.73163e-06
0.818	2.21087	-0.000129853	1.2386e-05
0.819	2.21048	-0.000197186	-9.36612e-07
0.82	2.21006	-0.000165984	4.91153e-06
0.821	2.20966	-0.000178062	2.71049e-06
0.822	2.20925	-0.000174446	3.40567e-06
0.823	2.20885	-0.000175324	3.28026e-06
0.824	2.20845	-0.00017536	3.26678e-06
0.825	2.20805	-0.000175713	3.24089e-06
0.826	2.20764	-0.000175789	3.19149e-06
0.827	2.20724	-0.00017495	3.10515e-06
0.828	2.20686	-0.000161811	5.91885e-06
0.829	2.20647	-0.000172987	3.73475e-06
0.83	2.20608	-0.000173512	3.63813e-06
0.831	2.20568	-0.000173424	3.66698e-06
0.832	2.2053	-0.000148114	8.69846e-06
0.833	2.20493	-0.000178147	2.77054e-06
0.834	2.20454	-0.000160823	4.89319e-06
0.835	2.20416	-0.000150795	6.56204e-06
0.836	2.20376	-0.00021013	-4.49013e-06
0.837	2.20332	-0.000170574	3.57249e-06
0.838	2.20292	-0.000170839	3.68033e-06
0.839	2.20254	-0.000174447	3.30096e-06
0.84	2.20214	-0.00016666	4.15871e-06
0.841	2.20174	-0.000186774	4.91913e-07
0.842	2.20138	-0.000114112	1.39501e-05
0.843	2.20101	-0.000204195	-9.70156e-07
0.844	2.20062	-0.00012702	1.05256e-05
0.845	2.20028	-0.000211098	-9.99857e-07
0.846	2.19985	-0.000133215	8.23825e-06
0.847	2.19955	-0.000189254	3.43951e-06
0.848	2.19911	-0.000139657	6.96005e-06
0.849	2.19881	-0.00020839	-8.20084e-08
0.85	2.19838	-7.02243e-05	1.89774e-05
0.851	2.19812	-0.000216117	-1.7692e-06
0.852	2.19763	-0.000148175	6.03389e-06
0.853	2.19738	-0.000207472	1.21021e-06
0.854	2.19689	-0.000146745	6.32777e-06
0.855	2.19664	-0.000198356	1.27917e-06
0.856	2.19616	-0.000152999	5.67965e-06
0.857	2.1959	-0.000198102	6.58902e-07
0.858	2.19542	-0.000158606	5.18081e-06
0.859	2.19517	-0.000170931	5.62237e-06
0.86	2.19473	-0.000157599	5.69534e-06
0.861	2.19443	-0.000233478	-7.73176e-06
0.862	2.19393	-0.000175372	2.68796e-06
0.863	2.19361	-0.000189122	1.11057e-06
0.864	2.19321	-0.000165268	5.50069e-06
0.865	2.19288	-0.000181505	2.6113e-06
0.866	2.19244	-0.000216407	-5.14899e-06
0.867	2.19212	-0.00014181	1.0619e-05
0.868	2.19174	-0.00019003	7.49544e-07
0.869	2.19141	-0.00016571	5.55636e-06
0.87	2.19103	-0.000179866	2.8912e-06
0.871	2.1907	-0.000172703	4.89906e-06
0.872	2.19034	-0.000180515	2.51588e-06
0.873	2.18998	-0.000177444	3.28333e-06
0.874	2.18966	-0.00013321	1.5343e-05
0.875	2.18935	-0.000183146	1.71735e-06
0.876	2.18899	-0.000183181	1.68045e-06
0.877	2.18863	-0.000182435	1.96802e-06
0.878	2.1883	-0.000151244	1.01448e-05
0.879	2.18796	-0.000185456	1.20634e-06
0.88	2.1876	-0.000187761	4.34509e-07
0.881	2.18724	-0.000174579	4.18599e-06
0.882	2.18689	-0.000179857	2.66373e-06
0.883	2.18655	-0.000172332	5.12476e-06
0.884	2.18622	-0.000172375	4.50441e-06
0.885	2.1859	-0.000174218	3.62203e-06
0.886	2.18552	-0.000168988	6.25328e-06
0.887	2.18518	-0.000179705	2.6081e-06
0.888	2.18484	-0.000175804	4.18625e-06
0.889	2.1845	-0.000180579	2.65209e-06
0.89	2.18413	-0.000223429	-6.56288e-06
0.891	2.18379	-0.000118341	1.74575e-05
0.892	2.18348	-0.000216226	-4.76615e-06
0.893	2.18313	-0.000155159	8.05062e-06
0.894	2.18279	-0.000194323	-3.7981e-07
0.895	2.18247	-0.00011006	1.51673e-05
0.896	2.18215	-0.00019161	6.0012e-07
0.897	2.1818	-0.000186757	1.64463e-06
0.898	2.18146	-0.000192339	1.79e-06
0.899	2.18112	-0.00018917	2.27755e-06
0.9	2.18077	-0.000184236	2.16709e-06
0.901	2.18044	-0.00018516	2.27504e-06
0.902	2.18009	-0.000185748	2.29557e-06
0.903	2.17976	-0.000184295	2.44375e-06
0.904	2.17942	-0.000186673	2.7434e-06
0.905	2.17909	-0.000195812	3.49813e-06
0.906	2.17876	-0.000178371	3.09731e-06
0.907	2.17843	-0.000176555	3.74996e-06
0.908	2.17811	-0.000168869	5.87843e-06
0.909	2.17771	-0.000233595	-8.74535e-06
0.91	2.17736	-0.000189146	1.61196e-06
0.911	2.17702	-0.000188325	1.86695e-06
0.912	2.17668	-0.000188535	2.02291e-06
0.913	2.17634	-0.000227082	-6.47506e-06
0.914	2.17593	-0.000144124	1.14594e-05
0.915	2.17547	-0.000175882	-1.41521e-06
0.916	2.17527	-0.000156741	9.24258e-06
0.917	2.17479	-0.000155984	3.57117e-06
0.918	2.17463	-0.000178254	4.52548e-06
0.919	2.17411	-0.000137909	6.58554e-06
0.92	2.17378	-0.000125897	7.43332e-06
0.921	2.17345	-0.000137689	7.59163e-06
0.922	2.17313	-0.00013628	7.73852e-06
0.923	2.17281	-0.000136357	7.83561e-06
0.924	2.17248	-0.000135688	7.94538e-06
0.925	2.17217	-0.000135267	8.03237e-06
0.926	2.17185	-0.00013452	8.16952e-06
0.927	2.17153	-0.000133831	8.3338e-06
0.928	2.17122	-0.00013251	8.63413e-06
0.929	2.17091	-0.000130042	9.19315e-06
0.93	2.17061	-0.000123394	1.07291e-05
0.931	2.17029	-0.000146311	3.7446e-06
0.932	2.16979	-0.000104259	1.09337e-05
0.933	2.16966	-0.000135284	8.22748e-06
0.934	2.16923	-0.00011341	1.01831e-05
0.935	2.16889	-0.000106835	1.10022e-05
0.936	2.16855	-0.000135153	4.26968e-06
0.937	2.16833	-8.67593e-05	1.6624e-05
0.938	2.16802	-0.000132281	6.35086e-06
0.939	2.16777	-0.00011101	1.18842e-05
0.94	2.16747	-0.000124672	8.89021e-06
0.941	2.1672	-0.000122891	9.74255e-06
0.942	2.16696	-7.18479e-05	1.89371e-05
0.943	2.16667	-0.000128934	8.5132e-06
0.944	2.16638	-0.000130531	8.25791e-06
0.945	2.16609	-0.000131015	8.24186e-06
0.946	2.1658	-0.000130126	8.27013e-06
0.947	2.16552	-0.000131279	8.35463e-06
0.948	2.16523	-0.000130803	8.46355e-06
0.949	2.16494	-0.000129351	8.60588e-06
0.95	2.16466	-0.00012726	9.02785e-06
0.951	2.16438	-0.000125243	1.02859e-05
0.952	2.16409	-0.000165323	-3.30458e-07
0.953	2.16375	-0.000135845	7.30958e-06
0.954	2.16346	-0.000134628	7.66185e-06
0.955	2.16317	-0.000134216	7.77214e-06
0.956	2.16288	-0.000134176	7.78153e-06
0.957	2.16256	-0.000165294	-1.67671e-08
0.958	2.16229	-0.000101534	1.60459e-05
0.959	2.16199	-0.000158898	1.57848e-06
0.96	2.16172	-0.00011815	1.18451e-05
0.961	2.16144	-0.000141592	6.03343e-06
0.962	2.16116	-0.000131069	8.64333e-06
0.963	2.16087	-0.000135134	7.56465e-06
0.964	2.16059	-0.000134316	7.83807e-06
0.965	2.16032	-0.000134908	7.7431e-06
0.966	2.16004	-0.000133976	7.72887e-06
0.967	2.15976	-0.000134508	7.73865e-06
0.968	2.15948	-0.000134475	7.77379e-06
0.969	2.15901	-0.00013051	7.99535e-06
0.97	2.15901	-0.000131721	8.32798e-06
0.971	2.15855	-0.00012979	8.56982e-06
0.972	2.15854	-0.000124147	1.0411e-05
0.973	2.15804	-0.000170789	-2.05043e-06
0.974	2.15798	-0.000136856	6.96491e-06
0.975	2.15752	-0.00014128	6.25681e-06
0.976	2.15747	-0.000134575	7.73617e-06
0.977	2.15702	-0.000142152	6.16495e-06
0.978	2.15693	-0.000137089	5.6227e-06
0.979	2.15655	-0.000115404	1.30731e-05
0.98	2.15626	-0.000144832	4.18778e-06
0.981	2.15627	-0.000126088	9.70057e-06
0.982	2.15584	-0.000142518	6.14812e-06
0.983	2.15559	-0.000133956	7.52394e-06
0.984	2.15537	-0.000134064	7.27572e-06
0.985	2.15517	-0.000134379	7.26808e-06
0.986	2.15496	-0.000135237	7.1612e-06
0.987	2.15475	-0.000136359	7.03e-06
0.988	2.15454	-0.000137178	6.94858e-06
0.989	2.15433	-0.000137934	6.86731e-06
0.99	2.15415	-9.01291e-05	1.63805e-05
0.991	2.15395	-0.000142323	6.09991e-06
0.992	2.15373	-0.000143264	5.90531e-06
0.993	2.15351	-0.000142175	6.01687e-06
0.994	2.15329	-0.000143751	6.34546e-06
0.995	2.15307	-0.000140757	6.76792e-06
0.996	2.15286	-0.000136568	7.96352e-06
0.997	2.15261	-0.000173018	-2.2533e-06
0.998	2.15234	-0.000147887	4.93833e-06
0.999	2.15211	-0.000146393	5.42791e-06
1	2.15188	-0.000146054	5.58285e-06
1.001	2.15165	-0.000146031	5.64251e-06
1.002	2.15138	-0.000172421	-1.61824e-06
1.003	2.15117	-0.000117638	1.30736e-05
1.004	2.15093	-0.000166751	-2.0004e-07
1.005	2.15071	-0.000131954	9.59606e-06
1.006	2.15048	-0.000152173	3.87133e-06
1.007	2.15026	-0.000142917	6.40568e-06
1.008	2.15003	-0.000146901	5.57037e-06
1.009	2.1498	-0.000145371	5.70023e-06
1.01	2.14958	-0.000146066	5.74502e-06
1.011	2.14934	-0.000145669	5.63842e-06
1.012	2.14912	-0.000145657	5.72485e-06
1.013	2.14889	-0.000145365	5.69306e-06
1.014	2.14866	-0.00014506	5.73594e-06
1.015	2.14843	-0.00014451	5.80524e-06
1.016	2.14821	-0.000143814	5.90968e-06
1.017	2.14798	-0.000141234	6.10141e-06
1.018	2.14776	-0.000138809	6.44717e-06
1.019	2.14754	-0.000134042	7.1888e-06
1.02	2.14732	-0.000149093	5.31048e-06
1.021	2.14704	-0.000185731	-1.57544e-06
1.022	2.1468	-0.000156121	4.52873e-06
1.023	2.14657	-0.000152615	4.83441e-06
1.024	2.14634	-0.000150358	5.05478e-06
1.025	2.14611	-0.000150118	5.05394e-06
1.026	2.14582	-0.000154177	2.63944e-06
1.027	2.14566	-0.000128326	1.0995e-05
1.028	2.14539	-0.000159293	2.75672e-06
1.029	2.1452	-0.000144597	6.75973e-06
1.03	2.14496	-0.000151016	4.92401e-06
1.031	2.14474	-0.000149035	5.49739e-06
1.032	2.14451	-0.000149876	5.28272e-06
1.033	2.14428	-0.000149848	5.3465e-06
1.034	2.14405	-0.000150441	5.36428e-06
1.035	2.14383	-0.000150005	5.26731e-06
1.036	2.1436	-0.000149484	5.32026e-06
1.037	2.14337	-0.000150661	5.24916e-06
1.038	2.14315	-0.000150375	5.35654e-06
1.039	2.14296	-0.000106835	1.43908e-05
1.04	2.14276	-0.000150225	5.31885e-06
1.041	2.14254	-0.000148035	5.9756e-06
1.042	2.14231	-0.000173622	-2.23879e-06
1.043	2.14203	-0.000154808	3.74933e-06
1.044	2.14179	-0.000153155	4.23781e-06
1.045	2.14156	-0.000152413	4.41769e-06
1.046	2.14133	-0.000152446	5.01362e-06
1.047	2.14108	-0.000182037	-4.12173e-06
1.048	2.14081	-0.00012314	1.42766e-05
1.049	2.14062	-0.000179591	-3.97369e-06
1.05	2.14037	-0.000130554	1.15087e-05
1.051	2.14016	-0.000162608	1.2414e-06
1.052	2.13993	-0.000144691	6.73169e-06
1.053	2.13971	-0.000152357	4.34284e-06
1.054	2.13948	-0.000150016	5.2126e-06
1.055	2.13926	-0.000150341	5.04144e-06
1.056	2.13904	-0.000149299	5.07762e-06
1.057	2.13882	-0.000150459	5.20955e-06
1.058	2.1386	-0.000149576	5.29809e-06
1.059	2.13838	-0.000148489	5.50491e-06
1.06	2.13817	-0.000147219	5.92352e-06
1.061	2.13796	-0.000143827	7.039e-06
1.062	2.13771	-0.00017095	-2.18062e-06
1.063	2.13746	-0.000152605	4.14414e-06
1.064	2.13723	-0.000151284	4.62011e-06
1.065	2.13701	-0.000150795	4.78754e-06
1.066	2.13678	-0.000150649	4.86675e-06
1.067	2.13653	-0.000169077	-1.30181e-06
1.068	2.13632	-0.000132819	1.13272e-05
1.069	2.1361	-0.000170606	8.22616e-07
1.07	2.13588	-0.00012346	6.83285e-06
1.071	2.13565	-0.000157066	3.59408e-06
1.072	2.13544	-0.000148776	5.90177e-06
1.073	2.13522	-0.000151628	4.8934e-06
1.074	2.13502	-0.000130941	9.48056e-06
1.075	2.13482	-0.000146236	6.02715e-06
1.076	2.13461	-0.000146879	5.869e-06
1.077	2.1344	-0.000146372	6.05068e-06
1.078	2.1342	-0.000144853	6.59906e-06
1.079	2.134	-0.00016063	8.0027e-07
1.08	2.13372	-0.000153512	3.42745e-06
1.081	2.1335	-0.000150483	4.79056e-06
1.082	2.13328	-0.000149673	5.00059e-06
1.083	2.13306	-0.000149602	5.05082e-06
1.084	2.13284	-0.000170758	-2.79751e-06
1.085	2.13258	-0.000125975	1.41962e-05
1.086	2.13244	-0.000130369	6.38864e-06
1.087	2.13223	-0.000136216	1.06086e-05
1.088	2.13204	-0.000161674	1.07507e-06
1.089	2.13181	-0.000149504	6.22805e-06
1.09	2.1316	-0.000155701	4.14794e-06
1.091	2.13139	-0.00015501	4.98852e-06
1.092	2.13119	-0.000138129	6.14824e-06
1.093	2.13098	-0.000113681	8.22961e-06
1.094	2.13079	-0.000144194	8.25381e-06
1.095	2.13053	-0.000157017	-3.18478e-06
1.096	2.13027	-0.000147989	3.78546e-06
1.097	2.13006	-0.0001482	4.55264e-06
1.098	2.12985	-0.000148035	4.79513e-06
1.099	2.12963	-0.000160934	-1.41593e-07
1.1	2.12937	-0.00013741	9.4098e-06
1.101	2.12921	-0.000158114	1.09094e-06
1.102	2.12897	-0.000139235	8.80236e-06
1.103	2.12879	-0.000152171	3.75368e-06
1.104	2.12858	-0.000146096	6.84723e-06
1.105	2.12839	-0.000140519	6.95344e-06
1.106	2.12816	-0.000102565	5.09327e-06
1.107	2.12795	-0.000176919	5.70112e-06
1.108	2.12772	-0.000126196	1.0914e-06
1.109	2.12748	-0.000188116	1.93395e-06
1.11	2.12727	-0.000112111	7.06484e-06
1.111	2.12706	-0.000179838	3.03525e-06
1.112	2.12685	-0.000132657	2.69415e-06
1.113	2.1266	-0.000159173	6.42227e-06
1.114	2.12644	-0.000142162	3.41587e-06
1.115	2.1262	-0.000148646	7.00371e-06
1.116	2.12602	-0.000146527	4.40965e-06
1.117	2.1258	-0.000147155	5.8575e-06
1.118	2.12561	-0.000146652	5.28983e-06
1.119	2.12541	-0.000131754	9.07399e-06
1.12	2.12523	-0.000143321	6.35617e-06
1.121	2.12504	-0.000145467	6.07665e-06
1.122	2.12485	-0.000147308	6.39119e-06
1.123	2.12467	-0.000136693	4.76777e-06
1.124	2.12444	-0.000134421	4.43049e-06
1.125	2.12423	-0.000148294	7.63642e-06
1.126	2.12403	-0.000156083	1.45955e-07
1.127	2.12379	-0.000147039	4.65642e-06
1.128	2.12358	-0.000147111	5.10376e-06
1.129	2.12338	-0.000146637	5.25017e-06
1.13	2.12318	-0.000145365	5.30589e-06
1.131	2.12293	-0.000119553	9.37173e-06
1.132	2.12283	-0.000138595	8.51463e-06
1.133	2.1226	-0.000151733	2.93571e-06
1.134	2.12242	-0.000146218	5.51955e-06
1.135	2.12221	-0.000147358	4.74019e-06
1.136	2.12201	-0.000146299	5.16456e-06
1.137	2.12181	-0.000145897	5.23476e-06
1.138	2.12162	-0.000145507	5.34884e-06
1.139	2.12142	-0.000145057	5.46096e-06
1.14	2.12123	-0.000143958	5.60403e-06
1.141	2.12104	-0.000143847	5.82873e-06
1.142	2.12085	-0.000142967	6.28533e-06
1.143	2.12067	-0.000140773	7.52314e-06
1.144	2.12044	-0.000154054	-1.50429e-07
1.145	2.12023	-0.000146	4.8572e-06
1.146	2.12003	-0.00014576	5.43396e-06
1.147	2.11984	-0.000147637	6.18666e-06
1.148	2.11962	-0.000144704	-1.66117e-06
1.149	2.11939	-0.000127267	9.25865e-06
1.15	2.11919	-0.000155758	1.81572e-06
1.151	2.119	-0.000137815	8.43344e-06
1.152	2.11881	-0.000145407	4.54762e-06
1.153	2.11862	-0.000142617	6.45702e-06
